start_time,datetime,reserve,reserve_usd
1709143200000,2024-02-28 18:00:00,135495.35476247,8182102450.904467
1709146800000,2024-02-28 19:00:00,135972.0882261,8294937099.980902
1709150400000,2024-02-28 20:00:00,135535.68461243,8176747771.409909
1709154000000,2024-02-28 21:00:00,135335.56917859,8186559818.727303
1709157600000,2024-02-28 22:00:00,135252.62501898,8290745896.116104
1709161200000,2024-02-28 23:00:00,135428.37886894,8468360164.159329
1709164800000,2024-02-29 00:00:00,135322.39332907,8312494585.380189
1709168400000,2024-02-29 01:00:00,135283.06718611,8313453817.612237
1709172000000,2024-02-29 02:00:00,135203.93133871,8337908531.240596
1709175600000,2024-02-29 03:00:00,135167.89185469,8316447367.118737
1709179200000,2024-02-29 04:00:00,135266.87345923,8450448436.394925
1709182800000,2024-02-29 05:00:00,135422.6266039,8429561620.366859
1709186400000,2024-02-29 06:00:00,135481.78564827,8546959009.953318
1709190000000,2024-02-29 07:00:00,135272.55368756,8480604635.362457
1709193600000,2024-02-29 08:00:00,135687.24920463,8491537914.671567
1709197200000,2024-02-29 09:00:00,135571.18851643,8505253457.594973
1709200800000,2024-02-29 10:00:00,135655.4551288,8505618544.303221
1709204400000,2024-02-29 11:00:00,135684.12862122,8546883350.24945
1709208000000,2024-02-29 12:00:00,135660.59352075,8483926163.404373
1709211600000,2024-02-29 13:00:00,135671.02399266,8532568173.452792
1709215200000,2024-02-29 14:00:00,135666.13754931,8547326068.222015
1709218800000,2024-02-29 15:00:00,135645.43693959,8552773816.135334
1709222400000,2024-02-29 16:00:00,135575.47627781,8470839226.049556
1709226000000,2024-02-29 17:00:00,135558.8587673,8276942729.749119
1709229600000,2024-02-29 18:00:00,135664.4264158,8237910730.257331
1709233200000,2024-02-29 19:00:00,135754.32580608,8338218923.635179
1709236800000,2024-02-29 20:00:00,135821.33991659,8446173127.153979
1709240400000,2024-02-29 21:00:00,135847.60563924,8319172447.243986
1709244000000,2024-02-29 22:00:00,135938.81213783,8327396388.122753
1709247600000,2024-02-29 23:00:00,135983.24144729,8347962761.79196
1709251200000,2024-03-01 00:00:00,135986.12474322,8361753658.090479
1709254800000,2024-03-01 01:00:00,136052.59114399,8353637593.589237
1709258400000,2024-03-01 02:00:00,136065.30890781,8300676423.558556
1709262000000,2024-03-01 03:00:00,136016.47201728,8313860766.563633
1709265600000,2024-03-01 04:00:00,136121.65130367,8369872614.362342
1709269200000,2024-03-01 05:00:00,136178.96387168,8350798018.312541
1709272800000,2024-03-01 06:00:00,136205.46324134,8380287785.507256
1709276400000,2024-03-01 07:00:00,136216.67737668,8382927007.981943
1709280000000,2024-03-01 08:00:00,136211.33854575,8449476739.056875
1709283600000,2024-03-01 09:00:00,136255.03087725,8465825928.294719
1709287200000,2024-03-01 10:00:00,136232.06736894,8453836264.450123
1709290800000,2024-03-01 11:00:00,136216.37449637,8439661683.1206045
1709294400000,2024-03-01 12:00:00,136217.49166989,8512524880.356743
1709298000000,2024-03-01 13:00:00,136241.2066368,8519094289.028139
1709301600000,2024-03-01 14:00:00,136209.28832412,8394587084.240384
1709305200000,2024-03-01 15:00:00,136299.14443667,8393588515.778443
1709308800000,2024-03-01 16:00:00,136531.783674,8395234636.444344
1709312400000,2024-03-01 17:00:00,136689.53432636,8465671748.348837
1709316000000,2024-03-01 18:00:00,136842.21400118,8536246407.331783
1709319600000,2024-03-01 19:00:00,136848.63586838,8482343428.72251
1709323200000,2024-03-01 20:00:00,136906.94255684,8549366768.759275
1709326800000,2024-03-01 21:00:00,136857.80168644,8571258331.833436
1709330400000,2024-03-01 22:00:00,136834.47800213,8541599556.23824
1709334000000,2024-03-01 23:00:00,136745.08165056,8536078012.020868
1709337600000,2024-03-02 00:00:00,136735.85698962,8516113534.533069
1709341200000,2024-03-02 01:00:00,136695.74123798,8489717733.26915
1709344800000,2024-03-02 02:00:00,136818.41107648,8506782684.912112
1709348400000,2024-03-02 03:00:00,136730.82258064,8527563605.624642
1709352000000,2024-03-02 04:00:00,136703.17629059,8510726328.832452
1709355600000,2024-03-02 05:00:00,136612.35075958,8470207170.968917
1709359200000,2024-03-02 06:00:00,136625.83757388,8484151490.4922
1709362800000,2024-03-02 07:00:00,136654.27840976,8471815225.810713
1709366400000,2024-03-02 08:00:00,136672.18293268,8474946160.190199
1709370000000,2024-03-02 09:00:00,136651.7607814,8444651756.733632
1709373600000,2024-03-02 10:00:00,136676.30682977,8474580096.718864
1709377200000,2024-03-02 11:00:00,136699.73245595,8469821884.263566
1709380800000,2024-03-02 12:00:00,136709.87973321,8485406575.064016
1709384400000,2024-03-02 13:00:00,136756.25759611,8472929897.375683
1709388000000,2024-03-02 14:00:00,136700.80201098,8443106268.841755
1709391600000,2024-03-02 15:00:00,136747.69006397,8459019468.607975
1709395200000,2024-03-02 16:00:00,136780.90122091,8449985851.957811
1709398800000,2024-03-02 17:00:00,136818.37710789,8462340906.219406
1709402400000,2024-03-02 18:00:00,136755.29326813,8474373002.076981
1709406000000,2024-03-02 19:00:00,136725.23989923,8489207648.581947
1709409600000,2024-03-02 20:00:00,136781.91521733,8470871102.137049
1709413200000,2024-03-02 21:00:00,136789.4880891,8481252654.854968
1709416800000,2024-03-02 22:00:00,136691.89338834,8447315905.792425
1709420400000,2024-03-02 23:00:00,136722.34031157,8487029351.050618
1709424000000,2024-03-03 00:00:00,136866.94329356,8457117629.22521
1709427600000,2024-03-03 01:00:00,136944.25836601,8462156953.909119
1709431200000,2024-03-03 02:00:00,136975.65855772,8465466943.8246355
1709434800000,2024-03-03 03:00:00,136982.83168456,8483898449.729101
1709438400000,2024-03-03 04:00:00,136939.50791368,8492858351.7358675
1709442000000,2024-03-03 05:00:00,136876.20215779,8478348685.754641
1709445600000,2024-03-03 06:00:00,136888.524804,8480956300.376352
1709449200000,2024-03-03 07:00:00,136980.12807912,8449787089.806572
1709452800000,2024-03-03 08:00:00,137012.9029807,8442695530.187544
1709456400000,2024-03-03 09:00:00,137008.34587365,8459247647.150663
1709460000000,2024-03-03 10:00:00,137106.25375536,8460226442.343557
1709463600000,2024-03-03 11:00:00,137117.21210079,8470409567.604316
1709467200000,2024-03-03 12:00:00,137128.27666732,8571222456.959602
1709470800000,2024-03-03 13:00:00,137143.79444679,8527010079.769032
1709474400000,2024-03-03 14:00:00,137134.49516428,8526529348.807083
1709478000000,2024-03-03 15:00:00,137197.9919378,8539561316.74645
1709481600000,2024-03-03 16:00:00,137224.25747679,8551885113.653211
1709485200000,2024-03-03 17:00:00,137198.02504187,8590018826.793724
1709488800000,2024-03-03 18:00:00,137321.43219827,8628513145.796963
1709492400000,2024-03-03 19:00:00,137313.70334985,8615916602.680496
1709496000000,2024-03-03 20:00:00,137312.69652731,8621670049.688873
1709499600000,2024-03-03 21:00:00,137309.7432995,8625056024.910892
1709503200000,2024-03-03 22:00:00,137420.51257847,8626339175.05744
1709506800000,2024-03-03 23:00:00,137392.35609159,8646611599.093992
1709510400000,2024-03-04 00:00:00,137375.17993751,8721945485.601133
1709514000000,2024-03-04 01:00:00,137515.61069544,8770876979.011417
1709517600000,2024-03-04 02:00:00,137516.14471267,8770869959.850035
1709521200000,2024-03-04 03:00:00,137564.35522826,8742207475.357376
1709524800000,2024-03-04 04:00:00,137644.91983968,8759007613.587103
1709528400000,2024-03-04 05:00:00,137667.42698988,8719600742.632875
1709532000000,2024-03-04 06:00:00,137825.86683387,8759820136.401684
1709535600000,2024-03-04 07:00:00,137878.68030419,8824827512.615795
1709539200000,2024-03-04 08:00:00,138023.26446761,9040296564.445724
1709542800000,2024-03-04 09:00:00,137959.62906909,9006957534.25471
1709546400000,2024-03-04 10:00:00,138158.64107116,8988205706.126627
1709550000000,2024-03-04 11:00:00,138174.27975498,8977410068.306526
1709553600000,2024-03-04 12:00:00,138331.01284131,9014158498.20859
1709557200000,2024-03-04 13:00:00,138409.08975923,9036207319.038471
1709560800000,2024-03-04 14:00:00,138499.62946621,9178033687.671549
1709564400000,2024-03-04 15:00:00,138531.14741017,9202537207.823149
1709568000000,2024-03-04 16:00:00,138638.68093146,9256627011.597874
1709571600000,2024-03-04 17:00:00,139228.61926459,9354024622.805773
1709575200000,2024-03-04 18:00:00,139124.23473571,9270024197.485992
1709578800000,2024-03-04 19:00:00,139026.43883947,9367919803.46029
1709582400000,2024-03-04 20:00:00,138984.6012842,9392740245.9861
1709586000000,2024-03-04 21:00:00,138987.93284046,9358226926.350414
1709589600000,2024-03-04 22:00:00,139066.63887955,9385703691.85574
1709593200000,2024-03-04 23:00:00,139021.16969706,9497814387.346523
1709596800000,2024-03-05 00:00:00,139209.33126241,9485843509.142118
1709600400000,2024-03-05 01:00:00,139313.70093814,9541798183.748714
1709604000000,2024-03-05 02:00:00,139581.8956307,9521180887.6151
1709607600000,2024-03-05 03:00:00,139711.35227065,9530751183.296707
1709611200000,2024-03-05 04:00:00,139973.40527762,9431961552.477
1709614800000,2024-03-05 05:00:00,140065.11666724,9353844220.647217
1709618400000,2024-03-05 06:00:00,140187.81629321,9432335012.859053
1709622000000,2024-03-05 07:00:00,140395.23039097,9353669248.682728
1709625600000,2024-03-05 08:00:00,139511.63255458,9308314908.98355
1709629200000,2024-03-05 09:00:00,139588.062398,9283792719.248714
1709632800000,2024-03-05 10:00:00,140004.43756765,9378089996.45752
1709636400000,2024-03-05 11:00:00,140051.34682438,9337929902.257233
1709640000000,2024-03-05 12:00:00,140044.60801914,9408868079.244131
1709643600000,2024-03-05 13:00:00,140162.38635784,9481346732.81143
1709647200000,2024-03-05 14:00:00,140265.79045734,9616185276.44994
1709650800000,2024-03-05 15:00:00,140241.23538633,9378220313.043184
1709654400000,2024-03-05 16:00:00,140181.22763307,9151107029.40359
1709658000000,2024-03-05 17:00:00,140233.02869578,9064822502.31428
1709661600000,2024-03-05 18:00:00,140186.34599862,9036681530.173386
1709665200000,2024-03-05 19:00:00,140510.84776049,8631402584.437792
1709668800000,2024-03-05 20:00:00,140922.92371305,8753660760.674475
1709672400000,2024-03-05 21:00:00,141214.050257,8916994851.809649
1709676000000,2024-03-05 22:00:00,141230.18248924,8889768444.005667
1709679600000,2024-03-05 23:00:00,141232.6027601,9089734191.92544
1709683200000,2024-03-06 00:00:00,141229.32844344,8998817632.928782
1709686800000,2024-03-06 01:00:00,141132.3364486,8929744841.559046
1709690400000,2024-03-06 02:00:00,141143.94176291,8889742465.786125
1709694000000,2024-03-06 03:00:00,141030.2327445,8925825725.942236
1709697600000,2024-03-06 04:00:00,141094.56454364,9030646847.06754
1709701200000,2024-03-06 05:00:00,141005.96806564,9296336363.8782
1709704800000,2024-03-06 06:00:00,140676.60320706,9253603932.534033
1709708400000,2024-03-06 07:00:00,140645.14470802,9376441079.870975
1709712000000,2024-03-06 08:00:00,140704.59048185,9427492046.597507
1709715600000,2024-03-06 09:00:00,140758.78379088,9404322444.458242
1709719200000,2024-03-06 10:00:00,140946.85995558,9389445105.470213
1709722800000,2024-03-06 11:00:00,141042.25040734,9456360149.95608
1709726400000,2024-03-06 12:00:00,141077.05796489,9513155000.744774
1709730000000,2024-03-06 13:00:00,141128.32405597,9380125657.948896
1709733600000,2024-03-06 14:00:00,141247.94631852,9471738348.114515
1709737200000,2024-03-06 15:00:00,141205.47196284,9384154807.600063
1709740800000,2024-03-06 16:00:00,141313.38643472,9432738126.908258
1709744400000,2024-03-06 17:00:00,141283.16385718,9502119320.410942
1709748000000,2024-03-06 18:00:00,141174.92997981,9451645036.737558
1709751600000,2024-03-06 19:00:00,141294.37593653,9448859573.409737
1709755200000,2024-03-06 20:00:00,141322.92828218,9482797511.769566
1709758800000,2024-03-06 21:00:00,141233.16041197,9394303004.50248
1709762400000,2024-03-06 22:00:00,141449.0095196,9350191996.761095
1709766000000,2024-03-06 23:00:00,141469.05748015,9351659687.21606
1709769600000,2024-03-07 00:00:00,141552.09327617,9377323026.204248
1709773200000,2024-03-07 01:00:00,141557.73550373,9356086228.938446
1709776800000,2024-03-07 02:00:00,141464.62341975,9360621227.822184
1709780400000,2024-03-07 03:00:00,141605.03187893,9333168889.653122
1709784000000,2024-03-07 04:00:00,141517.9299323,9322888426.85798
1709787600000,2024-03-07 05:00:00,141446.51159908,9306610473.070148
1709791200000,2024-03-07 06:00:00,141472.11864816,9338310752.24697
1709794800000,2024-03-07 07:00:00,141480.40048306,9392017747.377222
1709798400000,2024-03-07 08:00:00,141476.31709449,9435643634.71869
1709802000000,2024-03-07 09:00:00,141594.85325367,9448303354.684011
1709805600000,2024-03-07 10:00:00,141593.18091996,9453544276.962463
1709809200000,2024-03-07 11:00:00,141675.40747598,9450595196.34628
1709812800000,2024-03-07 12:00:00,141624.82805449,9442243928.570076
1709816400000,2024-03-07 13:00:00,141939.37647449,9506121139.387869
1709820000000,2024-03-07 14:00:00,141883.14814253,9523479329.862896
1709823600000,2024-03-07 15:00:00,141712.13908862,9560853945.8014
1709827200000,2024-03-07 16:00:00,141299.87223498,9515880505.118011
1709830800000,2024-03-07 17:00:00,141080.61972724,9580851279.17586
1709834400000,2024-03-07 18:00:00,141089.82572159,9562818081.958675
1709838000000,2024-03-07 19:00:00,141142.23506069,9536930357.730774
1709841600000,2024-03-07 20:00:00,141047.89728117,9555432509.236698
1709845200000,2024-03-07 21:00:00,141468.81188548,9517214899.531858
1709848800000,2024-03-07 22:00:00,141473.4818305,9512251957.906614
1709852400000,2024-03-07 23:00:00,141378.7012436,9465829426.59088
1709856000000,2024-03-08 00:00:00,141436.84635478,9459237020.017809
1709859600000,2024-03-08 01:00:00,141473.68083436,9493650361.134155
1709863200000,2024-03-08 02:00:00,141490.62385855,9488922095.40651
1709866800000,2024-03-08 03:00:00,141473.57831872,9512797753.453575
1709870400000,2024-03-08 04:00:00,141352.13994826,9483266888.487146
1709874000000,2024-03-08 05:00:00,141351.87725982,9462695592.954432
1709877600000,2024-03-08 06:00:00,141411.80056019,9515294665.138803
1709881200000,2024-03-08 07:00:00,141451.18378571,9537620187.333086
1709884800000,2024-03-08 08:00:00,141257.00801138,9512971505.587996
1709888400000,2024-03-08 09:00:00,141336.73474586,9509871635.202309
1709892000000,2024-03-08 10:00:00,141419.74072082,9540308569.425112
1709895600000,2024-03-08 11:00:00,141466.06597058,9562409795.883104
1709899200000,2024-03-08 12:00:00,141494.17897079,9563695770.696705
1709902800000,2024-03-08 13:00:00,141499.73793978,9599832805.14331
1709906400000,2024-03-08 14:00:00,141524.67061167,9724069148.451952
1709910000000,2024-03-08 15:00:00,141483.04371304,9630701666.746769
1709913600000,2024-03-08 16:00:00,141738.83801117,9532529180.252909
1709917200000,2024-03-08 17:00:00,141344.60346943,9710353712.512417
1709920800000,2024-03-08 18:00:00,141146.55984242,9697821732.99898
1709924400000,2024-03-08 19:00:00,141166.82166738,9707073065.132336
1709928000000,2024-03-08 20:00:00,141022.90669676,9779089058.57547
1709931600000,2024-03-08 21:00:00,140731.21770162,9613893875.04332
1709935200000,2024-03-08 22:00:00,140616.40558809,9630231813.935225
1709938800000,2024-03-08 23:00:00,140619.75381071,9592382416.278498
1709942400000,2024-03-09 00:00:00,140665.73929513,9587107262.290567
1709946000000,2024-03-09 01:00:00,140753.496179,9599486221.556915
1709949600000,2024-03-09 02:00:00,140777.83341987,9608516123.92573
1709953200000,2024-03-09 03:00:00,140721.94653446,9617629225.68656
1709956800000,2024-03-09 04:00:00,140760.01494692,9624898634.326698
1709960400000,2024-03-09 05:00:00,140768.5219,9610280879.966875
1709964000000,2024-03-09 06:00:00,140818.68336911,9655565704.605349
1709967600000,2024-03-09 07:00:00,140845.30632442,9663887179.51359
1709971200000,2024-03-09 08:00:00,140884.87517796,9649243300.271933
1709974800000,2024-03-09 09:00:00,140839.02390568,9613040316.684658
1709978400000,2024-03-09 10:00:00,140873.86576396,9586005562.501926
1709982000000,2024-03-09 11:00:00,140999.4538084,9644992496.701277
1709985600000,2024-03-09 12:00:00,141007.46563853,9666725611.694595
1709989200000,2024-03-09 13:00:00,140982.26500106,9657175614.704391
1709992800000,2024-03-09 14:00:00,140960.7736505,9624080761.761105
1709996400000,2024-03-09 15:00:00,140999.00223081,9643336323.416777
1710000000000,2024-03-09 16:00:00,141049.2280048,9627862387.11491
1710003600000,2024-03-09 17:00:00,140960.65037329,9605999835.885069
1710007200000,2024-03-09 18:00:00,140974.20274401,9653392496.784409
1710010800000,2024-03-09 19:00:00,140937.21150761,9619106694.75754
1710014400000,2024-03-09 20:00:00,140921.70887166,9649802716.90861
1710018000000,2024-03-09 21:00:00,140892.21053519,9654760428.007774
1710021600000,2024-03-09 22:00:00,140878.07091,9651967850.7391
1710025200000,2024-03-09 23:00:00,140833.02608648,9636609382.947187
1710028800000,2024-03-10 00:00:00,140880.91678525,9634673684.527067
1710032400000,2024-03-10 01:00:00,141011.87416914,9728652794.16084
1710036000000,2024-03-10 02:00:00,141124.71470916,9771716878.75647
1710039600000,2024-03-10 03:00:00,141082.36770217,9740791364.083063
1710043200000,2024-03-10 04:00:00,140955.16519073,9794205026.06478
1710046800000,2024-03-10 05:00:00,140974.58113393,9774118942.670746
1710050400000,2024-03-10 06:00:00,141119.7154255,9791549254.578764
1710054000000,2024-03-10 07:00:00,141166.53572509,9794952834.889414
1710057600000,2024-03-10 08:00:00,141241.61104175,9840207818.827188
1710061200000,2024-03-10 09:00:00,141404.04550986,9865757992.421663
1710064800000,2024-03-10 10:00:00,141389.72653866,9856125635.868525
1710068400000,2024-03-10 11:00:00,141423.59715411,9856397639.06988
1710072000000,2024-03-10 12:00:00,141335.9569912,9886144803.285702
1710075600000,2024-03-10 13:00:00,141360.41442499,9840678056.708534
1710079200000,2024-03-10 14:00:00,141445.76437753,9809949253.602736
1710082800000,2024-03-10 15:00:00,141351.41338045,9807805161.852472
1710086400000,2024-03-10 16:00:00,141338.04325782,9837575943.11717
1710090000000,2024-03-10 17:00:00,141428.7668288,9837981616.754637
1710093600000,2024-03-10 18:00:00,141405.45104601,9807069165.27394
1710097200000,2024-03-10 19:00:00,141434.62610697,9809591562.115768
1710100800000,2024-03-10 20:00:00,141568.51284616,9820683545.176373
1710104400000,2024-03-10 21:00:00,141650.76849062,9818513511.577105
1710108000000,2024-03-10 22:00:00,141659.12222405,9676336754.16022
1710111600000,2024-03-10 23:00:00,141229.96762446,9746924643.916311
1710115200000,2024-03-11 00:00:00,141310.75553625,9623380598.265837
1710118800000,2024-03-11 01:00:00,141354.98949321,9604962926.674112
1710122400000,2024-03-11 02:00:00,141520.97629501,9672253801.975328
1710126000000,2024-03-11 03:00:00,141549.54323809,9713256057.03125
1710129600000,2024-03-11 04:00:00,141700.36634098,9704463832.816994
1710133200000,2024-03-11 05:00:00,141635.59249798,9706586911.923346
1710136800000,2024-03-11 06:00:00,141689.64348111,9748448246.308945
1710140400000,2024-03-11 07:00:00,141470.10719031,10024791904.168142
1710144000000,2024-03-11 08:00:00,141066.78291169,10046035079.301844
1710147600000,2024-03-11 09:00:00,141119.37323451,10089593505.641577
1710151200000,2024-03-11 10:00:00,141216.05541688,10096131766.587885
1710154800000,2024-03-11 11:00:00,141430.78887417,10115436070.754358
1710158400000,2024-03-11 12:00:00,141573.16860924,10167467776.6449
1710162000000,2024-03-11 13:00:00,141290.78688238,10096187819.40414
1710165600000,2024-03-11 14:00:00,141172.27327031,10176009697.331284
1710169200000,2024-03-11 15:00:00,141264.9514813,10267884790.870165
1710172800000,2024-03-11 16:00:00,141462.79276754,10266009770.013922
1710176400000,2024-03-11 17:00:00,141666.78662474,10278120950.378998
1710180000000,2024-03-11 18:00:00,141660.65933745,10257337950.009329
1710183600000,2024-03-11 19:00:00,141558.01458958,10200131561.263733
1710187200000,2024-03-11 20:00:00,141434.749176,10202938072.438026
1710190800000,2024-03-11 21:00:00,141412.16870215,10225688960.830212
1710194400000,2024-03-11 22:00:00,141409.16085687,10248017232.841234
1710198000000,2024-03-11 23:00:00,141412.08155218,10208993909.78871
1710201600000,2024-03-12 00:00:00,141456.15330721,10205789285.721045
1710205200000,2024-03-12 01:00:00,141439.43888829,10247599610.396204
1710208800000,2024-03-12 02:00:00,141436.78259279,10232616808.782028
1710212400000,2024-03-12 03:00:00,141430.85947354,10127738499.423706
1710216000000,2024-03-12 04:00:00,141393.98204914,10160596460.500784
1710219600000,2024-03-12 05:00:00,141491.23736918,10191844628.06977
1710223200000,2024-03-12 06:00:00,141525.30642618,10161895040.45259
1710226800000,2024-03-12 07:00:00,141610.87756549,10221957923.977854
1710230400000,2024-03-12 08:00:00,141686.66041474,10172859148.734186
1710234000000,2024-03-12 09:00:00,141707.22281018,10186181932.073902
1710237600000,2024-03-12 10:00:00,141827.37549745,10178354151.597322
1710241200000,2024-03-12 11:00:00,141854.50163821,10218150089.730465
1710244800000,2024-03-12 12:00:00,142117.82533546,10245078956.72745
1710248400000,2024-03-12 13:00:00,142103.61299368,10202099996.68068
1710252000000,2024-03-12 14:00:00,142367.63453909,10228009578.997875
1710255600000,2024-03-12 15:00:00,142130.22724423,10189123491.928991
1710259200000,2024-03-12 16:00:00,142024.52588041,10013194621.63089
1710262800000,2024-03-12 17:00:00,141757.64386107,9946761247.139458
1710266400000,2024-03-12 18:00:00,141737.69495523,10075782300.64457
1710270000000,2024-03-12 19:00:00,141894.6723676,10153356194.151838
1710273600000,2024-03-12 20:00:00,141755.809738,10057871112.917397
1710277200000,2024-03-12 21:00:00,142259.60601239,10092742392.271364
1710280800000,2024-03-12 22:00:00,142274.92280984,10130857862.85783
1710284400000,2024-03-12 23:00:00,142296.30043291,10163056551.796274
1710288000000,2024-03-13 00:00:00,142275.43073918,10171570236.977312
1710291600000,2024-03-13 01:00:00,142221.47089927,10220618747.351072
1710295200000,2024-03-13 02:00:00,142309.02574686,10249980113.289392
1710298800000,2024-03-13 03:00:00,142309.78955378,10253225050.232212
1710302400000,2024-03-13 04:00:00,142249.69803229,10269600229.526896
1710306000000,2024-03-13 05:00:00,142321.17900877,10272384955.471888
1710309600000,2024-03-13 06:00:00,142294.71851188,10333492086.027702
1710313200000,2024-03-13 07:00:00,142271.85555525,10381925286.847755
1710316800000,2024-03-13 08:00:00,142330.09941314,10456736545.9892
1710320400000,2024-03-13 09:00:00,142346.32882719,10436775728.826
1710324000000,2024-03-13 10:00:00,142300.68556082,10424713399.678318
1710327600000,2024-03-13 11:00:00,142152.31392391,10413407513.739056
1710331200000,2024-03-13 12:00:00,142248.79728555,10330280125.80642
1710334800000,2024-03-13 13:00:00,142258.95890202,10306485731.556667
1710338400000,2024-03-13 14:00:00,142003.33809434,10303647307.734377
1710342000000,2024-03-13 15:00:00,141962.20014587,10327758457.129627
1710345600000,2024-03-13 16:00:00,141954.97493516,10351268293.75317
1710349200000,2024-03-13 17:00:00,142090.50730378,10378040981.04572
1710352800000,2024-03-13 18:00:00,142012.18054972,10398484144.911036
1710356400000,2024-03-13 19:00:00,142143.71541685,10393988101.407026
1710360000000,2024-03-13 20:00:00,142140.73967034,10388883015.788223
1710363600000,2024-03-13 21:00:00,142132.34022721,10396977146.381784
1710367200000,2024-03-13 22:00:00,142098.46475632,10359593700.00067
1710370800000,2024-03-13 23:00:00,142109.79967135,10387692055.507215
1710374400000,2024-03-14 00:00:00,142018.55316636,10339399247.212774
1710378000000,2024-03-14 01:00:00,142047.86765032,10338172129.04023
1710381600000,2024-03-14 02:00:00,142144.29898818,10378087489.880478
1710385200000,2024-03-14 03:00:00,142217.79967042,10421300932.266975
1710388800000,2024-03-14 04:00:00,142322.76493622,10373905664.34654
1710392400000,2024-03-14 05:00:00,142411.47930496,10400334790.948631
1710396000000,2024-03-14 06:00:00,142374.63053485,10470354409.413486
1710399600000,2024-03-14 07:00:00,142430.39466064,10442943853.245668
1710403200000,2024-03-14 08:00:00,142245.63600416,10438482647.37107
1710406800000,2024-03-14 09:00:00,142209.69011493,10424711924.634092
1710410400000,2024-03-14 10:00:00,142176.89813495,10369577330.605406
1710414000000,2024-03-14 11:00:00,142229.86682712,10356159258.607445
1710417600000,2024-03-14 12:00:00,142348.08506709,10352136106.810308
1710421200000,2024-03-14 13:00:00,142278.03364323,10242497274.88619
1710424800000,2024-03-14 14:00:00,142628.52947932,10193967936.641106
1710428400000,2024-03-14 15:00:00,142751.83838881,10120300388.400637
1710432000000,2024-03-14 16:00:00,142693.0089009,10165503088.89561
1710435600000,2024-03-14 17:00:00,142764.21545794,10145731890.086306
1710439200000,2024-03-14 18:00:00,142931.08875022,10025701244.698929
1710442800000,2024-03-14 19:00:00,143040.84401059,9921729337.413498
1710446400000,2024-03-14 20:00:00,143196.6818072,10123422683.119978
1710450000000,2024-03-14 21:00:00,143706.41253874,10199821250.080168
1710453600000,2024-03-14 22:00:00,143693.75426439,10282052291.303688
1710457200000,2024-03-14 23:00:00,143849.47807049,10274796210.231035
1710460800000,2024-03-15 00:00:00,143952.8886225,10340699239.723368
1710464400000,2024-03-15 01:00:00,144030.80513122,10329400407.741371
1710468000000,2024-03-15 02:00:00,144178.36085103,10030825865.993286
1710471600000,2024-03-15 03:00:00,144498.22830729,9894936256.97914
1710475200000,2024-03-15 04:00:00,144707.34071106,9888470707.46904
1710478800000,2024-03-15 05:00:00,145191.56936441,9775947894.668924
1710482400000,2024-03-15 06:00:00,145606.64057739,9955636632.846678
1710486000000,2024-03-15 07:00:00,145645.62338968,9982430008.897057
1710489600000,2024-03-15 08:00:00,145744.95554797,9802589448.570835
1710493200000,2024-03-15 09:00:00,146050.94596592,9878741450.703018
1710496800000,2024-03-15 10:00:00,146047.01816113,9856917668.567822
1710500400000,2024-03-15 11:00:00,146050.55612144,9891803498.73571
1710504000000,2024-03-15 12:00:00,146227.78008038,9882126773.176498
1710507600000,2024-03-15 13:00:00,146316.77753998,9912537489.455908
1710511200000,2024-03-15 14:00:00,146389.69032232,10040437591.245283
1710514800000,2024-03-15 15:00:00,146368.81748144,9983046474.972025
1710518400000,2024-03-15 16:00:00,146209.77742754,9941454782.235989
1710522000000,2024-03-15 17:00:00,146236.34476164,9940934801.666218
1710525600000,2024-03-15 18:00:00,146143.90429534,9993068875.242016
1710529200000,2024-03-15 19:00:00,146056.00749965,10025200382.751768
1710532800000,2024-03-15 20:00:00,145986.41428194,9913726586.788977
1710536400000,2024-03-15 21:00:00,145955.79743924,9914188815.156303
1710540000000,2024-03-15 22:00:00,145939.52742393,10048454750.968542
1710543600000,2024-03-15 23:00:00,146080.43742643,10145239345.52216
1710547200000,2024-03-16 00:00:00,146089.41604683,10188401773.563677
1710550800000,2024-03-16 01:00:00,146135.67662827,10123921537.84544
1710554400000,2024-03-16 02:00:00,146072.53751602,10101976299.42607
1710558000000,2024-03-16 03:00:00,146052.74702066,10124342883.723614
1710561600000,2024-03-16 04:00:00,146085.38303704,10082756665.23248
1710565200000,2024-03-16 05:00:00,146045.89898501,10079601891.411848
1710568800000,2024-03-16 06:00:00,146071.08567834,10084479765.447826
1710572400000,2024-03-16 07:00:00,146178.7295928,10133416944.690683
1710576000000,2024-03-16 08:00:00,146242.92065804,10089075683.384657
1710579600000,2024-03-16 09:00:00,146345.33238403,10099134870.71037
1710583200000,2024-03-16 10:00:00,146409.69208723,10025492452.81773
1710586800000,2024-03-16 11:00:00,146437.70494717,10014665021.518791
1710590400000,2024-03-16 12:00:00,146469.07216072,9993132772.464718
1710594000000,2024-03-16 13:00:00,146559.95708469,9974617064.132536
1710597600000,2024-03-16 14:00:00,146810.98367979,9967791308.907858
1710601200000,2024-03-16 15:00:00,146812.85761199,10040111254.873337
1710604800000,2024-03-16 16:00:00,146749.42964064,10008881893.830652
1710608400000,2024-03-16 17:00:00,146825.97674459,9926798983.09811
1710612000000,2024-03-16 18:00:00,146837.14605109,9835224577.475166
1710615600000,2024-03-16 19:00:00,146904.64763767,9826012222.174126
1710619200000,2024-03-16 20:00:00,146926.12760689,9870609592.887257
